Trimestre,Categoria,Tipo,Evento,DataInicio,DataFim,Cor,Subtipo,Bloco-Contrato
Trim 1,Governança,,GRBLOC,2024-02-29 00:00:00,,666666,Governança,ARAM-Aram_P6
Trim 1,Governança,,GRT,2024-02-06 00:00:00,,666666,Governança,ARAM-Aram_P6
Trim 1,Licenciamento Ambiental,, Arquivamento/Indeferimento de Processo,2021-03-01 00:00:00,,666666,_PERFURAÇÃO POT-M-762,POT-M-762-POT-M-762_R15
Trim 1,Licenciamento Ambiental,, Emissão da 1ª LO,2025-01-22 00:00:00,,666666,PERFURAÇÃO FZA-M-59,FZA-M-59-FZA-M-59_R11
Trim 1,Licenciamento Ambiental,, Emissão da 1ª LO,2028-01-11 00:00:00,,666666,PERFURAÇÃO BM-BAR-1 2022,1-MAS-36-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Emissão da 1ª LO,2028-01-11 00:00:00,,666666,PERFURAÇÃO BM-BAR-1 2022,BM-BAR-1-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Protocolo de abertura do processo,2020-02-28 00:00:00,,666666,PERFURAÇÃO POT-M-859,POT-M-859-POT-M-859_R15
Trim 1,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2010-02-24 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-663-BM-POT-16
Trim 1,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2010-02-24 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-665-BM-POT-17
Trim 1,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2010-02-24 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-760-BM-POT-16
Trim 1,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2010-02-24 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-853-BM-POT-17
Trim 1,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2010-02-24 00:00:00,,666666,PERFURAÇÃO BM-POT-16 e 17,POT-M-855-BM-POT-17
Trim 1,Licenciamento Ambiental,, Protocolo de Estudo Ambiental,2015-03-31 00:00:00,,666666,PERFURAÇÃO FZA-M-59,FZA-M-59-FZA-M-59_R11
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2020-01-13 00:00:00,,666666,PERFURAÇÃO BM-BAR-3 E BM-BAR-5,1-DEV-14A-MAS-BM-BAR-3
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2020-01-13 00:00:00,,666666,PERFURAÇÃO BM-BAR-3 E BM-BAR-5,BAR-M-175-BM-BAR-5
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2020-01-13 00:00:00,,666666,PERFURAÇÃO BM-BAR-3 E BM-BAR-5,BM-BAR-3-BM-BAR-3
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2025-02-28 00:00:00,,666666,PERFURAÇÃO POT-M-952,POT-M-952-POT-M-952_R15
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2026-03-06 00:00:00,,666666,PERFURAÇÃO BM-BAR-1 2022,1-MAS-36-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2026-03-06 00:00:00,,666666,PERFURAÇÃO BM-BAR-1 2022,BM-BAR-1-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2027-01-01 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,1-PAS-27-BM-PAMA-3
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2027-01-01 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,BM-PAMA-3-BM-PAMA-3
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2027-01-01 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-192-BM-PAMA-8
Trim 1,Licenciamento Ambiental,, Publicação do edital de convocações das APs/RPs,2027-01-01 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-194-BM-PAMA-8
Trim 1,Licenciamento Ambiental,, Requerimento da 2ª LO,2013-03-15 00:00:00,,666666,_PERFURAÇÃO BM-BAR-1,1-MAS-36-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Requerimento da 2ª LO,2013-03-15 00:00:00,,666666,_PERFURAÇÃO BM-BAR-1,BM-BAR-1-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Solicitação de Anuência,2016-03-07 00:00:00,,666666,Anuência POT-M-764 e 3 poços,POT-M-764-POT-M-764_R11
Trim 1,Licenciamento Ambiental,, Solicitação de Anuência,2019-03-15 00:00:00,,666666,Inclusão Poço Pitu Oeste,1-RNS-158-BM-POT-17
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2020-03-03 00:00:00,,666666,PERFURAÇÃO BM-BAR-3 E BM-BAR-5,1-DEV-14A-MAS-BM-BAR-3
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2020-03-03 00:00:00,,666666,PERFURAÇÃO BM-BAR-3 E BM-BAR-5,BAR-M-175-BM-BAR-5
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2020-03-03 00:00:00,,666666,PERFURAÇÃO BM-BAR-3 E BM-BAR-5,BM-BAR-3-BM-BAR-3
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2026-03-23 00:00:00,,666666,PERFURAÇÃO BM-BAR-1 2022,1-MAS-36-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2026-03-23 00:00:00,,666666,PERFURAÇÃO BM-BAR-1 2022,BM-BAR-1-BM-BAR-1
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2027-01-18 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,1-PAS-27-BM-PAMA-3
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2027-01-18 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,BM-PAMA-3-BM-PAMA-3
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2027-01-18 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-192-BM-PAMA-8
Trim 1,Licenciamento Ambiental,, Realização das APs/RPs,2027-01-18 00:00:00,,666666,PERFURAÇÃO BM-PAMA-3 e BM-PAMA-8,PAMA-M-194-BM-PAMA-8
Trim 1,Parceria,,OCM,2024-03-06 00:00:00,,666666,Parceria,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Parceria,,WS,2024-02-22 00:00:00,,666666,Parceria,ARAM-Aram_P6
Trim 1,Parceria,,WS,2024-02-26 00:00:00,,666666,Parceria,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Parceria,,WS,2024-02-28 00:00:00,,666666,Parceria,ÁGUA-MARINHA-ÁGUA-MARINHA_OPP1
Trim 1,Parceria,,WS,2024-02-29 00:00:00,,666666,Parceria,ARAM-Aram_P6
Trim 1,Parceria,,WS,2024-03-06 00:00:00,,666666,Parceria,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Parceria,,WS,2024-03-07 00:00:00,,666666,Parceria,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Parceria,,WS,2024-03-19 00:00:00,,666666,Parceria,ÁGUA-MARINHA-ÁGUA-MARINHA_OPP1
Trim 1,Poços,1-MAS-37,Perfuração,2028-01-15 00:00:00,2028-05-22 00:00:00,FF0000,1-MAS-37,BAR-M-175-BM-BAR-5
Trim 1,Poços,ACFC-02,Perfuração,2022-01-09 00:00:00,2022-05-11 00:00:00,FF0000,ACFC-02,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Poços,ACFC-06,Avaliação,2026-03-30 00:00:00,2026-05-23 00:00:00,FF0000,ACFC-06,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Poços,ACFC-06,Perfuração,2026-01-01 00:00:00,2026-03-29 00:00:00,FF0000,ACFC-06,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Poços,ACFC-11,Avaliação,2025-02-20 00:00:00,2025-04-10 00:00:00,FF0000,ACFC-11,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Poços,ANHANGÁ,Perfuração,2024-02-07 00:00:00,2024-04-26 00:00:00,FF0000,ANHANGÁ,POT-M-762-POT-M-762_R15
Trim 1,Poços,ATOLCHELYS,Avaliação,2026-03-20 00:00:00,2026-05-03 00:00:00,FF0000,ATOLCHELYS,SUDOESTE DE TARTARUGA VERDE-Tartaruga Verde_P5
Trim 1,Poços,ATOLCHELYS,Perfuração,2026-01-28 00:00:00,2026-03-19 00:00:00,FF0000,ATOLCHELYS,SUDOESTE DE TARTARUGA VERDE-Tartaruga Verde_P5
Trim 1,Poços,BUENA SUERTE-1,Avaliação,2025-03-12 00:00:00,2025-05-02 00:00:00,FF0000,BUENA SUERTE-1,TAYRONA-Contrato E&E Tayrona
Trim 1,Poços,BUENA SUERTE-1,Perfuração,2025-01-01 00:00:00,2025-03-11 00:00:00,FF0000,BUENA SUERTE-1,TAYRONA-Contrato E&E Tayrona
Trim 1,Poços,BUZ W,Perfuração,2025-02-08 00:00:00,2025-04-10 00:00:00,FF0000,BUZ W,BÚZIOS_ECO-BÚZIOS_ECO
Trim 1,Poços,C3,Perfuração,2027-01-26 00:00:00,2027-02-05 00:00:00,FF0000,C3,LIBRA-LIBRA_P1
Trim 1,Poços,C3,Perfuração,2027-02-06 00:00:00,2027-04-17 00:00:00,FF0000,C3,LIBRA-LIBRA_P1
Trim 1,Poços,CALLIBAN,Perfuração,2029-03-26 00:00:00,2029-06-14 00:00:00,FF0000,CALLIBAN,1-MAS-36-BM-BAR-1
Trim 1,Poços,COPOAZU,Avaliação,2026-03-15 00:00:00,2026-05-07 00:00:00,FF0000,COPOAZU,TAYRONA-Contrato E&E Tayrona
Trim 1,Poços,CURAÇAO CENTRO,Perfuração,2025-03-06 00:00:00,2025-07-12 00:00:00,FF0000,CURAÇAO CENTRO,1-SPS-108-Aram_P6
Trim 1,Poços,CURAÇAO CENTRO OESTE,Avaliação,2027-03-26 00:00:00,2027-05-09 00:00:00,FF0000,CURAÇAO CENTRO OESTE,1-SPS-108-Aram_P6
Trim 1,Poços,CURAÇAO EXTREMO LESTE,Avaliação,2025-03-15 00:00:00,2025-05-18 00:00:00,FF0000,CURAÇAO EXTREMO LESTE,1-SPS-108-Aram_P6
Trim 1,Poços,CURAÇAO OESTE,Perfuração,2026-01-02 00:00:00,2026-04-14 00:00:00,FF0000,CURAÇAO OESTE,1-SPS-108-Aram_P6
Trim 1,Poços,CURAÇAO SUDESTE,Perfuração,2023-03-16 00:00:00,2023-07-25 00:00:00,FF0000,CURAÇAO SUDESTE,1-SPS-108-Aram_P6
Trim 1,Poços,EUROPA,Perfuração,2029-02-20 00:00:00,2029-08-01 00:00:00,FF0000,EUROPA,BAR-M-342-BAR-M-342_R11
Trim 1,Poços,GRALHA AZUL,Perfuração,2028-01-18 00:00:00,2028-05-09 00:00:00,FF0000,GRALHA AZUL,FZA-M-127-FZA-M-127_R11
Trim 1,Poços,GUAJURU OESTE,Avaliação,2029-02-04 00:00:00,2029-03-25 00:00:00,FF0000,GUAJURU OESTE,1-DEV-14A-MAS-BM-BAR-3
Trim 1,Poços,LOC ANDORINHA_MAJUÍ,Perfuração,2025-03-07 00:00:00,2025-07-09 00:00:00,FF0000,LOC ANDORINHA_MAJUÍ,ÁGUA-MARINHA-ÁGUA-MARINHA_OPP1
Trim 1,Poços,MIRANTE DE BRAVA,Perfuração,2026-01-25 00:00:00,2026-05-09 00:00:00,FF0000,MIRANTE DE BRAVA,NORTE DE BRAVA-NORTE DE BRAVA_OPP1
Trim 1,Poços,NOVO ANDURÁ,Perfuração,2024-02-02 00:00:00,2024-02-06 00:00:00,FF0000,NOVO ANDURÁ,ES-M-596-ES-M-596_R11
Trim 1,Poços,NOVO ANDURÁ,Perfuração,2024-02-14 00:00:00,2024-04-22 00:00:00,FF0000,NOVO ANDURÁ,ES-M-596-ES-M-596_R11
Trim 1,Poços,TUCANO DISTAL,Perfuração,2029-01-22 00:00:00,2029-06-08 00:00:00,FF0000,TUCANO DISTAL,FZA-M-57-FZA-M-57_R11
Trim 1,Poços,VAZ LOBO - NORTE,Perfuração,2022-03-07 00:00:00,2022-05-05 00:00:00,FF0000,VAZ LOBO - NORTE,DOIS IRMÃOS-Dois Irmãos_P4
Trim 1,Prazos Contratuais ANP,,1º ÓLEO,2029-01-31 00:00:00,,00FF00,Prazos Contratuais ANP,SUDOESTE DE TARTARUGA VERDE-Tartaruga Verde_P5
Trim 1,Prazos Contratuais ANP,,Início,2009-03-09 00:00:00,,00FF00,Prazos Contratuais ANP,1-RJS-652A-BM-S-24
Trim 1,Prazos Contratuais ANP,,Início,2015-03-26 00:00:00,,00FF00,Prazos Contratuais ANP,ORCA-Contrato E&E Tayrona
Trim 1,Prazos Contratuais ANP,,Início,2018-01-29 00:00:00,,00FF00,Prazos Contratuais ANP,C-M-413-C-M-413_R14
Trim 1,Prazos Contratuais ANP,,Início,2018-01-29 00:00:00,,00FF00,Prazos Contratuais ANP,PAR-T-175-PAR-T-175_R14
Trim 1,Prazos Contratuais ANP,,Início,2018-01-31 00:00:00,,00FF00,Prazos Contratuais ANP,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Prazos Contratuais ANP,,Início,2018-01-31 00:00:00,,00FF00,Prazos Contratuais ANP,PEROBA-Peroba_P3
Trim 1,Prazos Contratuais ANP,,Início,2018-03-09 00:00:00,,00FF00,Prazos Contratuais ANP,BLOCK 10-BLOCK 10
Trim 1,Prazos Contratuais ANP,,Início,2018-03-09 00:00:00,,00FF00,Prazos Contratuais ANP,BLOCK 13-BLOCK 13
Trim 1,Prazos Contratuais ANP,,Início,2020-02-14 00:00:00,,00FF00,Prazos Contratuais ANP,C-M-477-C-M-477_R16
Trim 1,Prazos Contratuais ANP,,Início,2020-03-30 00:00:00,,00FF00,Prazos Contratuais ANP,ARAM-Aram_P6
Trim 1,Prazos Contratuais ANP,,Início,2020-03-30 00:00:00,,00FF00,Prazos Contratuais ANP,BÚZIOS_ECO-BÚZIOS_ECO
Trim 1,Prazos Contratuais ANP,,Término,2014-02-17 00:00:00,,00FF00,Prazos Contratuais ANP,BAR-M-175-BM-BAR-5
Trim 1,Prazos Contratuais ANP,,Término,2021-01-26 00:00:00,,00FF00,Prazos Contratuais ANP,PEROBA-Peroba_P3
Trim 1,Prazos Contratuais ANP,,Término,2023-03-20 00:00:00,,00FF00,Prazos Contratuais ANP,DOIS IRMÃOS-Dois Irmãos_P4
Trim 1,Prazos Contratuais ANP,,Término,2024-02-15 00:00:00,,00FF00,Prazos Contratuais ANP,1-ESS-227D-ES-M-669_R11
Trim 1,Prazos Contratuais ANP,,Término,2025-01-31 00:00:00,,00FF00,Prazos Contratuais ANP,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Prazos Contratuais ANP,,Término,2027-02-14 00:00:00,,00FF00,Prazos Contratuais ANP,C-M-477-C-M-477_R16
Trim 1,Prazos Contratuais ANP,,Término,2027-03-29 00:00:00,,00FF00,Prazos Contratuais ANP,ARAM-Aram_P6
Trim 1,Prazos Contratuais ANP,,Término,2029-01-17 00:00:00,,00FF00,Prazos Contratuais ANP,FZA-M-125-FZA-M-125_R11
Trim 1,Prazos Contratuais ANP,,Término,2029-01-17 00:00:00,,00FF00,Prazos Contratuais ANP,FZA-M-127-FZA-M-127_R11
Trim 1,Prazos Contratuais ANP,,Término,2029-01-17 00:00:00,,00FF00,Prazos Contratuais ANP,FZA-M-57-FZA-M-57_R11
Trim 1,Prazos Contratuais ANP,,Término,2029-01-17 00:00:00,,00FF00,Prazos Contratuais ANP,FZA-M-86-FZA-M-86_R11
Trim 1,Prazos Contratuais ANP,,Término,2029-01-17 00:00:00,,00FF00,Prazos Contratuais ANP,FZA-M-88-FZA-M-88_R11
Trim 1,Prazos Contratuais ANP,,Término,2055-03-30 00:00:00,,00FF00,Prazos Contratuais ANP,BÚZIOS_ECO-BÚZIOS_ECO
Trim 1,Sísmica,,0268_3D_CAMPOS_DW_GSX_C-M-277,2023-03-31 00:00:00,2023-04-26 00:00:00,0000FF,0268_3D_CAMPOS_DW_GSX_C-M-277,C-M-277-C-M-277_R14
Trim 1,Sísmica,,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,2020-03-02 00:00:00,2020-07-30 00:00:00,0000FF,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,C-M-277-C-M-277_R14
Trim 1,Sísmica,,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,2020-03-02 00:00:00,2020-07-30 00:00:00,0000FF,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,C-M-344-C-M-344_R14
Trim 1,Sísmica,,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,2020-03-02 00:00:00,2020-07-30 00:00:00,0000FF,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,C-M-346-C-M-346_R14
Trim 1,Sísmica,,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,2020-03-02 00:00:00,2020-07-30 00:00:00,0000FF,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,C-M-411-C-M-411_R14
Trim 1,Sísmica,,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,2020-03-02 00:00:00,2020-07-30 00:00:00,0000FF,0326_3D_SPEC_OLHO_DE_BOI_GXT_FILT_POS,C-M-413-C-M-413_R14
Trim 1,Sísmica,,0372 3D NODES BUZIOS,2019-03-01 00:00:00,2021-04-30 00:00:00,0000FF,0372 3D NODES BUZIOS,BÚZIOS_ECO-BÚZIOS_ECO
Trim 1,Sísmica,,0372 3D NODES BUZIOS,2019-03-01 00:00:00,2021-04-30 00:00:00,0000FF,0372 3D NODES BUZIOS,BÚZIOS-CESSÃO ONEROSA
Trim 1,Sísmica,,AG - 4D - Tartaruga Verde - Streamer,2020-03-11 00:00:00,2023-01-25 00:00:00,0000FF,AG - 4D - Tartaruga Verde - Streamer,TARTARUGA VERDE-BM-C-36
Trim 1,Sísmica,,AG - Alto de Cabo Frio Central Nodes,2019-02-08 00:00:00,2025-03-20 00:00:00,0000FF,AG - Alto de Cabo Frio Central Nodes,ALTO DE CABO FRIO CENTRAL-Alto de Cabo Frio Central_P3
Trim 1,Sísmica,,AG - Golfinho Nodes,2019-02-06 00:00:00,2022-07-01 00:00:00,0000FF,AG - Golfinho Nodes,GOLFINHO-BES-100
Trim 1,Sísmica,,AG - Jubarte Nodes,2019-02-06 00:00:00,2021-11-29 00:00:00,0000FF,AG - Jubarte Nodes,JUBARTE-BC-60
Trim 1,Sísmica,,AG - Uirapuru Nodes,2019-01-14 00:00:00,2025-08-08 00:00:00,0000FF,AG - Uirapuru Nodes,UIRAPURU-Uirapuru_P4
Trim 1,Sísmica,,Análise de Reprocessamento de Marlim Leste,2022-01-17 00:00:00,2022-02-07 00:00:00,0000FF,Análise de Reprocessamento de Marlim Leste,MARLIM LESTE-MARLIM LESTE
Trim 1,Sísmica,,BM_PAMA_3 - ITERDEC INTEGRADO,2018-03-16 00:00:00,2018-08-02 00:00:00,0000FF,BM_PAMA_3 - ITERDEC INTEGRADO,BM-PAMA-3-BM-PAMA-3
Trim 1,Sísmica,,BM_PAMA_8 - ITERDEC INTEGRADO,2018-03-16 00:00:00,2018-08-02 00:00:00,0000FF,BM_PAMA_8 - ITERDEC INTEGRADO,PAMA-M-192-BM-PAMA-8
Trim 1,Sísmica,,BM_PAMA_8 - ITERDEC INTEGRADO,2018-03-16 00:00:00,2018-08-02 00:00:00,0000FF,BM_PAMA_8 - ITERDEC INTEGRADO,PAMA-M-194-BM-PAMA-8
Trim 1,Sísmica,,Difrac MLL MLS,2022-02-11 00:00:00,2022-08-17 00:00:00,0000FF,Difrac MLL MLS,MARLIM LESTE-MARLIM LESTE
Trim 1,Sísmica,,Difrac MLL MLS,2022-02-11 00:00:00,2022-08-17 00:00:00,0000FF,Difrac MLL MLS,MARLIM SUL-MARLIM SUL
Trim 1,Sísmica,,Geração dos Volumes A e D de Fatti - R306_ALBACORA_FORNO_PSDM_FWI,2023-01-30 00:00:00,2023-06-12 00:00:00,0000FF,Geração dos Volumes A e D de Fatti - R306_ALBACORA_FORNO_PSDM_FWI,ALBACORA-ALBACORA
Trim 1,Sísmica,,Pseudoimpedância de Alta Resolução - GF,2024-01-23 00:00:00,2024-05-10 00:00:00,0000FF,Pseudoimpedância de Alta Resolução - GF,FZA-M-59-FZA-M-59_R11
Trim 1,Sísmica,,"R0014_SANTOS-III-PSDM (Vision - Uirapuru, BM-S-50, BM-S-51)",2019-03-21 00:00:00,2021-07-01 00:00:00,0000FF,"R0014_SANTOS-III-PSDM (Vision - Uirapuru, BM-S-50, BM-S-51)",1-SPS-98-BM-S-50
Trim 1,Sísmica,,"R0014_SANTOS-III-PSDM (Vision - Uirapuru, BM-S-50, BM-S-51)",2019-03-21 00:00:00,2021-07-01 00:00:00,0000FF,"R0014_SANTOS-III-PSDM (Vision - Uirapuru, BM-S-50, BM-S-51)",S-M-619-BM-S-51
Trim 1,Sísmica,,"R0014_SANTOS-III-PSDM (Vision - Uirapuru, BM-S-50, BM-S-51)",2019-03-21 00:00:00,2021-07-01 00:00:00,0000FF,"R0014_SANTOS-III-PSDM (Vision - Uirapuru, BM-S-50, BM-S-51)",UIRAPURU-Uirapuru_P4
